,0
67247,4.7320504
67248,1.6846981
67249,6.8221927
67250,1.9932817
67251,7.2330475
67252,3.259561
67253,3.675974
67254,2.3784783
67255,0.29716083
67256,2.3372686
67257,0.4979745
67258,4.8966637
67259,0.989069
67260,0.922162
67261,1.4321303
67262,2.573862
67263,2.0453413
67264,2.0828972
67265,4.815944
67266,3.7323916
67267,1.015713
67268,13.09091
67269,2.133863
67270,1.1488112
67271,1.0568044
67272,24.900043
67273,14.180786
67274,0.3935948
67275,4.863651
67276,6.206104
67277,0.4929239
67278,1.1582493
67279,3.7011397
67280,3.0422146
67281,4.505748
67282,2.614756
67283,1.3175143
67284,1.0541339
67285,0.3808323
67286,1.7089381
67287,0.6202266
67288,0.6249112
67289,0.37083447
67290,0.95091766
67291,1.5615455
67292,2.0216749
67293,3.67824
67294,9.682187
67295,0.5732759
67296,3.2798617
67297,1.9177619
67298,4.266738
67299,1.384658
67300,0.41914833
67301,4.75335
67302,3.434043
67303,1.3669944
67304,0.69603956
67305,3.445234
67306,1.5969628
67307,0.98207444
67308,7.2962136
67309,1.3746145
67310,10.054005
67311,3.7005813
67312,1.9232857
67313,0.85311073
67314,1.6344259
67315,1.9744104
67316,1.499501
67317,8.000037
67318,1.0100741
67319,0.78031534
67320,2.710765
67321,15.420386
67322,7.39089
67323,0.9222378
67324,8.342767
67325,1.1590059
67326,2.9394178
67327,15.725873
67328,1.8698874
67329,1.9624832
67330,1.4083803
67331,7.3607693
67332,2.2445204
67333,4.0462403
67334,0.63940275
67335,13.268539
67336,1.8632724
67337,0.3902289
67338,1.4577913
67339,1.7656119
67340,3.8789759
67341,1.0502768
67342,1.9880395
67343,15.352071
67344,48.140278
67345,3.3786786
67346,4.5187845
67347,2.0872593
67348,6.926959
67349,1.3812927
67350,0.34399045
67351,5.275611
67352,5.0473285
67353,1.7610269
67354,12.298766
67355,18.553225
67356,0.56255287
67357,1.5353656
67358,3.160618
67359,3.7329159
67360,0.5955788
67361,1.2496573
67362,0.8230298
67363,1.5528569
67364,1.0033258
67365,12.515278
67366,5.6467643
67367,4.4466105
67368,1.0752319
67369,1.0978763
67370,24.956173
67371,0.36937273
67372,1.4904735
67373,16.900705
67374,6.7279997
67375,6.1861734
67376,3.361399
67377,0.46676242
67378,0.6965492
67379,0.664653
67380,0.3630292
67381,11.802292
67382,1.2595158
67383,1.3928311
67384,0.7525137
67385,5.7360106
67386,10.332636
67387,3.3125057
67388,40.818874
67389,0.46167418
67390,2.0890167
67391,3.7439585
67392,2.223349
67393,4.6686516
67394,0.895111
67395,5.1691427
67396,1.0069798
67397,0.87882775
67398,19.00717
67399,5.638745
67400,2.3913865
67401,1.665097
67402,2.683513
67403,8.074324
67404,1.7075186
67405,4.6030793
67406,1.8535126
67407,7.143202
67408,30.685183
67409,1.2152091
67410,3.0767195
67411,3.2622237
67412,3.8973615
67413,0.3752824
67414,17.53382
67415,3.4681163
67416,24.096596
67417,2.9017138
67418,4.439327
67419,2.0132394
67420,1.394617
67421,3.0550072
67422,7.169111
67423,4.2005706
67424,1.6701986
67425,1.3206935
67426,0.880455
67427,2.1783266
67428,0.9114013
67429,12.483935
67430,9.2738495
67431,1.8757831
67432,0.8636324
67433,3.9538946
67434,1.1395242
67435,0.66974986
67436,6.308503
67437,3.1393847
67438,0.20968652
67439,14.906791
67440,2.4072316
67441,3.7252672
67442,42.51829
67443,2.8139
67444,3.4540334
67445,4.096301
67446,17.279617
67447,17.708353
67448,0.81272084
67449,0.4678022
67450,11.870292
67451,1.5785595
67452,1.7847636
67453,2.8357306
67454,2.251654
67455,3.7504125
67456,1.4540558
67457,6.192914
67458,1.8562725
67459,4.125607
67460,5.425702
67461,0.44878793
67462,0.78301686
67463,3.7698603
67464,8.417511
67465,2.1839643
67466,2.9932063
67467,1.9259795
67468,3.1607122
67469,14.131091
67470,1.7456113
67471,2.805664
67472,8.661075
67473,4.003374
67474,1.3350427
67475,0.2913235
67476,3.5712495
67477,2.018588
67478,65.34605
67479,12.0505295
67480,0.7303398
67481,1.8872056
67482,4.790318
67483,14.941056
67484,0.27953866
67485,0.6228141
67486,1.2183439
67487,1.4170301
67488,6.1963468
67489,0.9824571
67490,4.659861
67491,1.9849072
67492,1.8171307
67493,0.43638307
67494,3.765108
67495,12.783939
67496,25.84057
67497,0.85255903
67498,12.583434
67499,2.9545977
67500,25.83512
67501,0.39373916
67502,5.2912045
67503,4.977102
67504,2.4322588
67505,0.67558247
67506,3.826608
67507,13.082429
67508,47.14425
67509,0.61766607
67510,4.013834
67511,4.8311815
67512,1.6978301
67513,11.74699
67514,7.7317567
67515,0.4473194
67516,9.352525
67517,0.6266565
67518,2.2879615
67519,3.508399
67520,0.76914954
67521,4.201056
67522,0.32083923
67523,1.9157473
67524,22.602232
67525,0.45535415
67526,2.1442235
67527,4.218456
67528,0.48549616
67529,2.6961138
67530,3.7631252
67531,7.3327026
67532,1.0291035
67533,2.1286757
67534,3.7532163
67535,1.186816
67536,0.48906854
67537,2.8743465
67538,0.48431262
67539,15.487404
67540,4.579836
67541,1.5260113
67542,0.5391684
67543,3.618051
67544,3.6731062
67545,1.5290974
67546,1.6095908
67547,2.7677393
67548,3.2597754
67549,1.4394907
67550,0.7364743
67551,0.75076926
67552,1.3239555
67553,1.5216292
67554,11.559581
67555,8.382607
67556,4.429558
67557,11.376621
67558,0.12796474
67559,28.425554
67560,2.4718223
67561,2.6202352
67562,2.7652912
67563,1.8616259
67564,1.0364465
67565,2.6535041
67566,2.0373497
67567,6.570242
67568,2.921938
67569,4.899338
67570,1.2656628
67571,1.101442
67572,3.0769105
67573,8.458498
67574,1.5342716
67575,19.275917
67576,2.7254078
67577,7.5641994
67578,3.0745509
67579,4.3838024
67580,0.3893247
67581,2.3713517
67582,2.514842
67583,0.49103177
67584,4.4657545
67585,17.138832
67586,1.0341749
67587,13.115487
67588,4.407895
67589,0.59965265
67590,3.643726
67591,3.1451294
67592,6.0439434
67593,0.9547754
67594,0.15124385
67595,12.55318
67596,1.0609019
67597,0.9253277
67598,1.3059341
67599,1.3207977
67600,3.5436432
67601,16.176573
67602,1.1600626
67603,3.212888
67604,5.576637
67605,1.7301179
67606,38.46426
67607,0.51126003
67608,1.3637356
67609,0.45236355
67610,2.3004653
67611,12.0204525
67612,8.132436
67613,10.8756485
67614,5.2027335
67615,1.2042115
67616,0.6395469
67617,4.4645796
67618,13.824623
67619,2.6922112
67620,14.170324
67621,0.10187563
67622,2.0517926
67623,3.327236
67624,3.959774
67625,4.187279
67626,1.8680571
67627,1.5228534
67628,1.5721864
67629,0.68142605
67630,25.663698
67631,0.53083235
67632,22.711245
67633,10.100877
67634,4.7774305
67635,8.081953
67636,1.6905335
67637,4.4913545
67638,7.35349
67639,1.1001309
67640,3.23248
67641,1.8394253
67642,1.459722
67643,1.0470927
67644,3.1974277
67645,0.51609796
67646,4.631551
67647,2.2955976
67648,1.4320446
67649,2.1128414
67650,4.0319667
67651,7.036031
67652,3.178709
67653,0.94041026
67654,1.0073681
67655,1.8550647
67656,2.8082678
67657,2.226128
67658,0.31967384
67659,1.0007778
67660,3.8271482
67661,4.171789
67662,12.394704
67663,30.974337
67664,9.486236
67665,1.4104797
67666,3.2375343
67667,1.0546054
67668,0.9939653
67669,1.7453445
67670,3.443046
67671,11.800321
67672,3.410811
67673,3.7425973
67674,3.5486827
67675,1.1408865
67676,3.624436
67677,4.154685
67678,4.2232356
67679,4.768286
67680,4.253461
67681,2.2744536
67682,6.3791146
67683,2.3184018
67684,3.6158092
67685,29.756937
67686,1.8856596
67687,2.9616303
67688,0.99670285
67689,0.48039404
67690,0.9943874
67691,2.478584
67692,2.8677683
67693,3.468545
67694,0.8067632
67695,1.1505089
67696,1.1826687
67697,11.476047
67698,4.7545
67699,1.6974838
67700,2.451876
67701,6.3629794
67702,0.7014526
67703,1.7580508
67704,0.77635926
67705,2.1924593
67706,0.79083556
67707,3.5584848
67708,3.4606283
67709,4.87245
67710,0.7426256
67711,8.365084
67712,28.409683
67713,7.2960634
67714,5.3514423
67715,0.6696972
67716,9.28591
67717,2.7361128
67718,1.1590966
67719,3.7563071
67720,1.8848345
67721,1.3508543
67722,1.8987978
67723,32.71961
67724,2.6168633
67725,2.2934415
67726,5.8774953
67727,1.906698
67728,1.085893
67729,1.4701185
67730,1.2205728
67731,1.4143658
67732,1.7862465
67733,1.9502742
67734,5.4324393
67735,1.3193055
67736,0.6520704
67737,3.8420608
67738,2.1013865
67739,7.99696
67740,2.170564
67741,1.589667
67742,0.8538065
67743,4.339498
67744,2.7223372
67745,0.9253843
67746,6.082655
67747,5.077834
67748,1.9717269
67749,3.3269732
67750,5.0263176
67751,5.166265
67752,4.0069013
67753,14.49574
67754,3.1479301
67755,4.0649853
67756,22.219646
67757,1.2341591
67758,4.909876
67759,1.8459877
67760,0.86077636
67761,20.55951
67762,0.98218554
67763,4.697095
67764,0.9879332
67765,1.4725628
67766,4.914859
67767,2.5214944
67768,1.855271
67769,3.4590855
67770,0.15308152
67771,0.78696126
67772,3.4061253
67773,0.77342546
67774,0.8864884
67775,3.3595107
67776,6.3945394
67777,2.4889288
67778,2.0707424
67779,4.965107
67780,0.19178666
67781,0.86188376
67782,2.4317083
67783,9.511731
67784,2.662891
67785,11.6570425
67786,2.4980958
67787,1.2667006
67788,1.1493617
67789,3.8477507
67790,7.8309884
67791,1.661098
67792,35.870365
67793,3.2893615
67794,3.2889667
67795,3.5318615
67796,1.0917348
67797,3.080927
67798,1.129739
67799,2.887378
67800,1.5928355
67801,21.436245
67802,0.6780934
67803,2.135256
67804,0.57092595
67805,1.8488636
67806,1.7230465
67807,1.5833104
67808,0.5120583
67809,1.329115
67810,2.6782544
67811,3.9374022
67812,6.061488
67813,3.5163212
67814,13.21651
67815,1.9439241
67816,2.6726065
67817,3.318143
67818,1.864409
67819,0.7887826
67820,9.211664
67821,2.3908522
67822,1.4625978
67823,2.3630888
67824,7.139455
67825,1.8331137
67826,8.428977
67827,17.253605
67828,0.821627
67829,26.13634
67830,1.2048912
67831,4.083234
67832,1.0169619
67833,0.35506818
67834,8.920335
67835,13.121924
67836,2.1865935
67837,3.5563807
67838,14.817053
67839,2.805554
67840,5.3507905
67841,1.5559348
67842,4.3977027
67843,0.39605796
67844,0.6143735
67845,0.58894366
67846,0.18951258
67847,1.9281149
67848,0.9046343
67849,10.227952
67850,1.1872594
67851,4.592356
67852,1.8898754
67853,0.8705777
67854,2.2121599
67855,1.374335
67856,3.461148
67857,1.5980066
67858,1.1917537
67859,23.924955
67860,8.33617
67861,0.8975409
67862,10.821588
67863,2.5444825
67864,1.1808805
67865,15.848819
67866,2.8228858
67867,1.5620104
67868,3.7575603
67869,2.2760847
67870,0.68979996
67871,2.2493997
67872,4.714964
67873,4.133004
67874,4.207747
67875,5.3986554
67876,13.697573
67877,2.0401037
67878,4.59903
67879,0.87445235
67880,2.590419
67881,0.3724707
67882,2.616335
67883,0.5397448
67884,3.2990239
67885,0.48177075
67886,0.70599806
67887,3.4430032
67888,3.0070696
67889,0.8902712
67890,2.4803689
67891,1.0909275
67892,0.43871737
67893,2.7115903
67894,1.0597221
67895,4.149634
67896,8.822369
67897,0.23861264
67898,0.45080692
67899,2.6015692
67900,2.471455
67901,1.3029407
67902,3.6483567
67903,1.95781
67904,0.25606313
67905,2.8525066
67906,1.0272198
67907,3.2974362
67908,1.1490353
67909,22.760138
67910,6.6507897
67911,1.0985874
67912,0.3909202
67913,0.9461796
67914,1.4788421
67915,13.105294
67916,1.7066089
67917,17.736362
67918,0.7160167
67919,1.5274472
67920,2.201131
67921,2.6156735
67922,3.7628288
67923,2.8150933
67924,16.060265
67925,1.0296938
67926,2.646718
67927,4.484229
67928,1.0763239
67929,3.553459
67930,0.6106847
67931,2.913642
67932,18.516066
67933,10.214343
67934,0.95292175
67935,15.524096
67936,0.6114717
67937,4.6852827
67938,2.743116
67939,4.242314
67940,2.5586236
67941,3.6085248
67942,1.5253906
67943,9.195074
67944,4.9519653
67945,11.734658
67946,2.7760599
67947,2.0961838
67948,0.8022545
67949,8.679531
67950,1.6981733
67951,3.2622287
67952,1.3695229
67953,1.2868342
67954,0.99820197
67955,0.6851519
67956,8.2641
67957,0.5905926
67958,22.045715
67959,2.1950455
67960,1.2549019
67961,7.5029435
67962,9.453102
67963,34.28601
67964,1.8734784
67965,1.6123736
67966,6.24759
67967,0.17575286
67968,1.0822377
67969,2.3555803
67970,3.9593232
67971,29.09257
67972,1.3708596
67973,3.2754683
67974,3.2860029
67975,14.3393135
67976,1.023779
67977,4.2575793
67978,1.4896921
67979,1.3832785
67980,1.323597
67981,0.9055041
67982,2.766499
67983,1.3628662
67984,1.4915012
67985,0.52691936
67986,17.965933
67987,0.81827563
67988,5.569598
67989,3.6198118
67990,3.7022755
67991,2.3333228
67992,3.747289
67993,2.178533
67994,20.30443
67995,2.6440816
67996,0.97880316
67997,11.519503
67998,4.8990555
67999,3.2243488
68000,15.725546
68001,0.8648462
68002,1.5174215
68003,0.78332317
68004,5.092844
68005,3.7747438
68006,1.2058008
68007,4.4771233
68008,3.2801888
68009,3.6908805
68010,1.8649085
68011,1.2234423
68012,13.653199
68013,3.8885834
68014,1.6874689
68015,0.93009955
68016,3.4830086
68017,0.52175045
68018,3.006195
68019,3.3801064
68020,2.805544
68021,0.4363925
68022,1.7848039
68023,0.8240045
68024,4.681816
68025,6.83969
68026,0.97223204
68027,12.794462
68028,0.91275275
68029,0.64135134
68030,20.920214
68031,0.9597986
68032,1.1451623
68033,1.9690976
68034,2.5403342
68035,1.3888007
68036,2.348406
68037,2.2955222
68038,0.4875972
68039,4.772448
68040,19.45839
68041,2.7987576
68042,12.551151
68043,0.5150957
68044,12.30437
68045,1.122466
68046,2.7435033
68047,1.2615077
68048,2.064761
68049,7.2433543
68050,2.6218786
68051,0.7372105
68052,14.695711
68053,2.2731826
68054,7.1137915
68055,37.12812
68056,3.2624424
68057,9.566575
68058,5.2212725
68059,0.95408326
68060,1.0382543
68061,1.245369
68062,3.1320772
68063,1.8253527
68064,0.5419766
68065,0.56977826
68066,0.29248163
68067,1.9383274
68068,5.3665056
68069,3.3697648
68070,4.155145
68071,0.34125063
68072,2.2782342
68073,13.450119
68074,0.5711432
68075,0.8238445
68076,0.7993646
68077,6.078985
68078,1.2100103
68079,10.980044
68080,5.753229
68081,1.2287916
68082,3.9171033
68083,0.31874555
68084,4.097148
68085,1.0103505
68086,7.3098893
68087,1.350623
68088,0.7385171
68089,6.060561
68090,0.9268855
68091,3.9869926
68092,3.5504935
68093,1.9738224
68094,1.8145117
68095,10.903801
68096,8.1618185
68097,0.7802085
68098,3.8555882
68099,1.5845021
68100,1.34463
68101,1.0092111
68102,1.986612
68103,1.738191
68104,0.3964375
68105,5.479149
68106,0.5482239
68107,3.6132061
68108,3.9898436
68109,4.767341
68110,1.6512722
68111,4.272986
68112,7.0858703
68113,5.838948
68114,13.447309
68115,1.3650757
68116,15.278638
68117,4.8642197
68118,3.305359
68119,7.7842903
68120,0.72115654
68121,1.1352125
68122,3.313708
68123,12.966761
68124,2.341796
68125,0.7229904
68126,1.9271362
68127,5.113929
68128,7.5188446
68129,4.1164
68130,1.9461739
68131,3.5310462
68132,2.8832505
68133,1.0369881
68134,1.1610975
68135,1.1079496
68136,29.438963
68137,9.352421
68138,0.7961746
68139,5.890472
68140,7.547353
68141,4.881989
68142,2.702988
68143,1.7558323
68144,2.8095696
68145,1.330277
68146,1.8950958
68147,0.8632113
68148,22.548717
68149,1.1585525
68150,5.625902
68151,2.277972
68152,0.32267395
68153,3.5764236
68154,2.4913929
68155,4.100251
68156,12.299851
68157,6.934602
68158,10.1608715
68159,0.6284413
68160,0.23772979
68161,2.6790867
68162,3.6622775
68163,0.38215432
68164,15.420281
68165,1.6510031
68166,5.3436866
68167,2.7594287
68168,0.70807886
68169,2.3068993
68170,1.4398761
68171,4.639297
68172,3.118369
68173,1.1663474
68174,0.49706355
68175,8.373432
68176,4.998086
68177,9.727433
68178,1.7485282
68179,0.96264935
68180,1.804613
68181,2.2312026
68182,5.7382464
68183,2.5306673
68184,5.0547476
68185,6.143067
68186,2.586961
68187,0.4560467
68188,4.1602993
68189,4.5731125
68190,0.3719051
68191,2.9245815
68192,3.6546788
68193,3.7173612
68194,7.013335
68195,2.5171328
68196,4.953737
68197,1.1495572
68198,1.703259
68199,1.0921239
68200,6.6653733
68201,2.0631819
68202,2.2206297
68203,6.659973
68204,2.9473896
68205,3.9282136
68206,2.0396886
68207,0.16813427
68208,2.3842115
68209,1.6992857
68210,6.7493753
68211,7.4729824
68212,1.4398527
68213,60.846233
68214,7.077466
68215,42.192142
68216,2.1176772
68217,7.276941
68218,0.5836361
68219,1.5591879
68220,4.575316
68221,5.8831406
68222,76.664795
68223,2.1877072
68224,2.6247358
68225,2.5541189
68226,1.1973174
68227,1.903202
68228,1.0254848
68229,6.250776
68230,0.75285333
68231,1.2807578
68232,14.085708
68233,2.4006517
68234,3.8316476
68235,31.02198
68236,2.7346308
68237,2.1339476
68238,9.989338
68239,9.053316
68240,1.329685
68241,7.6725936
68242,2.5211434
68243,3.671171
68244,2.2143369
68245,5.1921215
68246,1.1164562
68247,9.170406
68248,4.5864587
68249,19.200836
68250,0.6754859
68251,2.6305337
68252,1.8166687
68253,4.8326817
68254,0.14124288
68255,1.293736
68256,3.9130278
68257,4.6880674
68258,0.43461126
68259,1.106686
68260,3.1710572
68261,16.352287
68262,11.436603
68263,0.20658046
68264,1.1384194
68265,1.5156682
68266,53.14291
68267,5.81826
68268,4.471589
68269,1.03029
68270,4.848023
68271,1.3569819
68272,3.3022902
68273,1.77474
68274,7.4492817
68275,2.4807966
68276,1.743516
68277,12.65806
68278,1.9907664
68279,2.418536
68280,1.0177951
68281,3.1462214
68282,1.1016207
68283,3.1613379
68284,1.9735216
68285,15.542492
68286,1.1221814
68287,5.6045
68288,7.73064
68289,0.31429356
68290,2.462696
68291,2.9950373
68292,0.6600064
68293,0.6264192
68294,0.7394345
68295,0.32728156
68296,3.2741313
68297,2.013607
68298,0.73677063
68299,10.341254
68300,2.9659417
68301,0.90207773
68302,0.39418963
68303,7.189292
68304,1.0370531
68305,2.8889365
68306,1.7841841
68307,1.4240781
68308,4.3672233
68309,2.127765
68310,1.2479414
68311,4.7550616
68312,0.7765105
68313,0.85406107
68314,2.6908233
68315,0.9265147
68316,6.0738845
68317,0.73798066
68318,6.6102533
68319,0.996361
68320,1.9136835
68321,0.7910553
68322,1.5505962
68323,2.5553522
68324,0.6008797
68325,0.69976515
68326,2.1764607
68327,1.1548512
68328,5.9701953
68329,0.9899915
68330,4.2213917
68331,10.553597
68332,3.1889539
68333,1.9502923
68334,2.0830877
68335,1.47905
68336,2.3690832
68337,6.5155773
68338,2.2585664
68339,5.4161873
68340,0.7323426
68341,2.4252353
68342,2.0412376
68343,1.7927463
68344,4.812445
68345,5.840033
68346,2.327826
68347,21.244482
68348,1.58761
68349,14.038864
68350,0.7016584
68351,9.821489
68352,4.7689986
68353,6.827778
68354,5.132363
68355,4.196176
68356,2.6646578
68357,0.46615404
68358,2.501142
68359,1.2991191
68360,2.5392067
68361,2.4632854
68362,0.65010524
68363,0.9197815
68364,2.0903685
68365,1.0439919
68366,2.7192035
68367,5.883828
68368,0.69004536
68369,2.2221882
68370,3.108361
68371,1.4277811
68372,7.451247
68373,1.9560488
68374,2.2199073
68375,2.4933062
68376,7.236424
68377,1.5348349
68378,1.622337
68379,6.6177454
68380,2.1217227
68381,3.6857684
68382,0.69659054
68383,0.7323571
68384,3.2523463
68385,6.846313
68386,5.0019875
68387,0.70620203
68388,1.9652922
68389,18.657568
68390,2.9301877
68391,10.962958
68392,0.7291451
68393,1.252619
68394,0.6724768
68395,2.6997209
68396,1.4781318
68397,0.7520818
68398,2.3475206
68399,5.009857
68400,0.8362703
68401,20.525698
68402,0.78057116
68403,1.1286047
68404,0.7112956
68405,1.2864864
68406,11.543007
68407,1.3985375
68408,2.7554076
68409,1.5514047
68410,2.0467472
68411,2.7061377
68412,22.604395
68413,0.59610164
68414,8.3120365
68415,0.22423951
68416,5.2367325
68417,2.1642778
68418,0.7433189
68419,46.670177
68420,1.0702353
68421,2.4848192
68422,0.76707804
68423,6.835383
68424,5.290253
68425,0.8509833
68426,2.245815
68427,3.9972
68428,0.80055857
68429,2.6104965
68430,7.6329103
68431,7.044999
68432,3.1217566
68433,0.9901015
68434,3.3568408
68435,1.3909497
68436,1.7567475
68437,2.3249261
68438,6.7891006
68439,2.9933367
68440,0.81059515
68441,9.450057
68442,0.8571347
68443,1.5631535
68444,0.80144703
68445,0.8780252
68446,2.534224
68447,2.3080897
68448,0.48612776
68449,1.8687209
68450,3.8402267
68451,0.71156734
68452,1.0082817
68453,28.451477
68454,0.41651177
68455,0.9811151
68456,0.4793353
68457,3.043609
68458,3.5659468
68459,17.915737
68460,0.59781975
68461,5.2626486
68462,26.310564
68463,0.6659787
68464,3.1373518
68465,0.6776111
68466,57.97589
68467,12.0189
68468,4.918922
68469,0.56205815
68470,4.921425
68471,3.122848
68472,7.722365
68473,6.419733
68474,3.9521582
68475,0.4815269
68476,2.3522203
68477,6.228023
68478,0.9135562
68479,1.0363458
68480,5.6695137
68481,1.9166638
68482,3.6875257
68483,3.9423122
68484,0.41274777
68485,0.17341995
68486,9.176625
68487,1.3943642
68488,0.98799473
68489,4.6726203
68490,2.1334603
68491,0.17905255
68492,1.1403672
68493,1.068575
68494,1.2637857
68495,1.4325985
68496,2.4732409
68497,0.36575562
68498,3.9409242
68499,6.757925
68500,23.356909
68501,2.829146
68502,28.078125
68503,1.525579
68504,9.479768
68505,1.4889015
68506,3.4181955
68507,1.4449813
68508,3.2587888
68509,0.853805
68510,0.940026
68511,0.4583253
68512,0.4483016
68513,1.5108856
68514,5.963287
68515,11.07269
68516,0.67592186
68517,1.4280306
68518,4.1323967
68519,1.3382107
68520,0.53929496
68521,0.8927319
68522,1.3931669
68523,1.5003208
68524,2.7238033
68525,10.322864
68526,6.231237
68527,0.66529876
68528,5.098823
68529,4.0034475
68530,1.8026013
68531,1.6574484
68532,1.2721286
68533,2.0179808
68534,1.5374701
68535,3.422883
68536,0.6301847
68537,1.2097381
68538,16.841597
68539,2.6464748
68540,0.5280852
68541,1.2976117
68542,0.5884078
68543,1.2102889
68544,1.6742548
68545,3.6623478
68546,2.6400778
68547,0.8463155
68548,3.717159
68549,1.8045353
68550,10.663605
68551,19.291006
68552,0.90592694
68553,20.16128
68554,0.37758493
68555,14.050902
68556,0.43322742
68557,1.3752768
68558,2.269268
68559,1.5717163
68560,2.8281887
68561,8.153266
68562,30.851223
68563,0.40098938
68564,43.540855
68565,0.696051
68566,1.6969485
68567,4.615161
68568,1.1154262
68569,27.810171
68570,1.1174091
68571,1.270587
68572,6.248015
68573,1.8354397
68574,1.7521964
68575,30.219137
68576,0.5019443
68577,2.9522753
68578,3.7040057
68579,1.8685731
68580,1.0411913
68581,4.909605
68582,0.8189402
68583,8.844361
68584,0.5607735
68585,12.710496
68586,12.235635
68587,1.1516293
68588,3.4588525
68589,12.613643
68590,3.9585855
68591,1.4553254
68592,0.4763526
68593,2.6115453
68594,2.0726805
68595,4.583772
68596,1.4205464
68597,8.837648
68598,3.712759
68599,2.867056
68600,6.7616463
68601,2.3514729
68602,3.1877873
68603,2.422049
68604,2.4370213
68605,0.4809189
68606,4.6826363
68607,4.5369864
68608,3.2494526
68609,4.7115784
68610,3.9666245
68611,0.74031025
68612,3.9409246
68613,0.8308011
68614,0.45846018
68615,1.1925894
68616,2.0620992
68617,0.12654185
68618,5.083097
68619,2.9191184
68620,3.0810623
68621,3.471195
68622,1.9344562
68623,2.423766
68624,13.298526
68625,1.8069214
68626,5.4069967
68627,4.2759748
68628,1.2392277
68629,0.55276996
68630,5.4029675
68631,6.7746024
68632,3.767306
68633,3.2432835
68634,2.9004052
68635,1.2799957
68636,0.64035296
68637,13.255024
68638,6.103081
68639,18.829977
68640,4.3872824
68641,2.0632129
68642,2.4190493
68643,2.508177
68644,6.4605813
68645,4.3315735
68646,2.5034032
68647,2.7630942
68648,2.5649955
68649,2.0105836
68650,0.3848764
68651,0.57126933
68652,14.661152
68653,2.1836193
68654,1.132979
68655,3.044118
68656,1.0556123
68657,12.995277
68658,10.826522
68659,9.035768
68660,1.0160105
68661,1.4765018
68662,1.7742405
68663,2.7816331
68664,2.6037683
68665,1.6369053
68666,0.6700139
68667,14.627222
68668,0.15337189
68669,19.672392
68670,4.3344436
68671,1.4268566
68672,0.85941726
68673,4.5522184
68674,1.1332158
68675,0.6217479
68676,4.3920703
68677,4.460605
68678,16.725197
68679,0.67364174
68680,2.6026502
68681,1.7974653
68682,2.4412854
68683,5.802109
68684,2.6916487
68685,3.7346194
68686,4.946689
68687,1.0203991
68688,5.493882
68689,4.9676957
68690,5.884578
68691,0.99857545
68692,13.083832
68693,0.9170645
68694,4.601601
68695,3.3444312
68696,0.38667092
68697,2.4508448
68698,0.99950194
68699,1.0538574
68700,0.82350826
68701,24.177713
68702,1.8337842
68703,3.9502642
68704,2.891209
68705,0.60178804
68706,0.4131756
68707,1.72535
68708,2.5939145
68709,0.63790447
68710,3.1714382
68711,4.8007584
68712,21.506153
68713,6.2890306
68714,36.866436
68715,14.306301
68716,2.9385688
68717,47.082535
68718,0.24387555
68719,0.33427474
68720,0.5731891
68721,0.7275614
68722,1.1251205
68723,1.8275113
68724,3.7632084
68725,1.3350303
68726,2.0587268
68727,1.9462729
68728,14.534466
68729,1.9288557
68730,0.9026347
68731,2.2973
68732,2.376089
68733,0.7243051
68734,2.750183
68735,2.6710174
68736,5.080297
68737,11.787817
68738,38.2807
68739,1.1467769
68740,9.355683
68741,10.545728
68742,4.844198
68743,5.2958145
68744,2.0596404
68745,1.296311
68746,3.5467048
68747,0.35044974
68748,3.0210116
68749,2.4265862
68750,3.452687
68751,8.981491
68752,3.4614885
68753,13.934803
68754,2.204049
68755,7.844963
68756,6.666059
68757,3.1431382
68758,1.6925851
68759,2.2952557
68760,9.033203
68761,49.188934
68762,0.6534345
68763,3.0985906
68764,0.42736664
68765,0.41305542
68766,3.8365047
68767,0.42536655
68768,3.3333514
68769,3.812628
68770,112.91734
68771,0.93527544
68772,8.721512
68773,3.7796423
68774,0.24523239
68775,3.0428782
68776,5.0689664
68777,113.12844
68778,1.0636091
68779,4.7751555
68780,4.146309
68781,1.7796744
68782,2.9857442
68783,1.1689
68784,0.2931509
68785,2.08341
68786,0.86573404
68787,1.0911298
68788,0.4664975
68789,5.624208
68790,3.77177
68791,6.5976872
68792,1.0374775
68793,6.497107
68794,3.7048655
68795,0.74406564
68796,1.4606844
68797,1.9554715
68798,26.624887
68799,2.1737406
68800,0.411505
68801,27.315556
68802,5.04917
68803,6.7870917
68804,0.8207201
68805,1.1960593
68806,2.7401671
68807,0.9748926
68808,2.63815
68809,9.8538685
68810,0.8209447
68811,2.2909732
68812,1.0935498
68813,10.266166
68814,1.6397775
68815,1.0515244
68816,0.9382346
68817,3.5713816
68818,5.016841
68819,10.27219
68820,0.8016692
68821,9.910628
68822,1.9978528
68823,2.262118
68824,4.0195045
68825,2.0724273
68826,0.62195915
68827,1.6295767
68828,1.9325022
68829,1.3423731
68830,2.524838
68831,0.7087106
68832,0.4731984
68833,1.4804462
68834,6.2120996
68835,0.69347894
68836,5.8098917
68837,0.89359045
68838,3.5552416
68839,2.0801103
68840,0.9867113
68841,6.1734524
68842,1.9821013
68843,3.0831134
68844,3.3564827
68845,2.3231924
68846,11.864454
68847,15.523777
68848,1.0859908
68849,18.785965
68850,2.8166835
68851,1.0659888
68852,3.0579243
68853,0.14169255
68854,2.8420334
68855,7.9884305
68856,2.120307
68857,7.3001432
68858,1.1306479
68859,0.4351579
68860,0.40979236
